1905-01-02	The Ancona Court
1905-05-25	Mahmoudieh Canal.
1905-05-25	The Capitulations
1905-05-25	Mohamed Aly Centenary
1905-05-25	Mohamed Aly Square Outrage
1905-05-25	The Telegraph Wanted
1905-05-25	Corporation of Western Egypt,Limited
1905-05-25	Alderson’s Garden
1905-05-25	Reuter's Telegram
1905-05-25	Motor Fire Engines
1905-05-26	Eovptian Improvements Corporation
1905-05-26	Khamseen
1905-05-26	The Egyptian Water-Colour Drawings
1905-05-26	Sea Bathing
1905-05-26	Another New Company,
1905-05-26	P. and O. Steam Navigation
1905-05-26	Suez Canal
1905-05-26	Official Amenities
1905-05-26	Khedivial School of Law
1905-05-26	Egyptian State Domain Mortgage Bonds
1905-05-26	Mounted Infantry March
1905-05-26	Egyptian Cotton
1905-05-26	Jesuits’ Fete
1905-05-26	The Sheikh's New Teeth
1905-05-27	Egyptological Work
1905-05-27	Upper Nile Natives
1905-05-27	Sudan Wells.
1905-05-27	Big Deal in Cairo.
1905-05-27	Railways is Syria
1905-05-27	Delta Railway Institute
1905-05-27	Suez Canal
1905-05-27	Austro-Hungarian Agency
1905-05-27	Railway and Caisse|Employes
1905-05-27	Coal Imports
1905-05-27	Alhambra Theatre.
1905-05-27	Primitive Egyptians
1905-05-27	Fire at Zagazig
1905-05-27	Alexandria Gouvernorat
1905-05-27	The Bedouin and the Smugglers
1905-05-27	Maltese Benevolent Society
1905-05-27	Mohamed Aly Memorial.
1905-05-29	STRAY AND OWNERLESS DOGS
1905-05-29	GABARI GRAVING DOCK
1905-05-29	SUEZ CANAL
1905-05-29	THE TALE OF A GREEK PRIEST
1905-05-29	HOTEL BEAU RIVAGE
1905-05-29	JEUNES ECONOMES DES PAUVRES
1905-05-29	ARMY OF OCCUPATION
1905-05-29	THE CAIRO CITY FIRE BRIGADE
1905-05-29	COLLEGE OF ST. FRANCOIS XAVIER
1905-05-30	Epidemic.
1905-05-30	The Austro-Hungarian Diplomatic Agency
1905-05-30	German Mission.
1905-05-30	The Ministers.
1905-05-30	Horse Show.
1905-05-30	Quarantine in Turkey.
1905-05-30	English Church Services.
1905-05-30	Dramatic Performance.
1905-05-30	Suez Canal.
1905-05-30	The Cotton Worm.
1905-05-30	Khedivial School of Law.
1905-05-30	Official Salaries.
1905-05-30	An Outbreak of Fire
1905-05-30	Hotel Beau-Rivage.
1905-05-30	Murder by Ghaffir.
1905-05-30	Death from Alcoholic Poisoning.
1905-05-30	ARMY of OCCUPATION.
1905-05-30	Water Main Bursts.
1905-05-31	The Rains.
1905-05-31	Festa del Statuto.
1905-05-31	Postal Notice.
1905-05-31	Cape to Cairo.
1905-05-31
1905-05-31	The Sinai Expedition.
1905-05-31	Drowning Fatality.
1905-05-31	Crushed to Death.
1905-05-31	The Weather in Cairo.
1905-05-31	Post Office Inspection.
1905-05-31	Egyptian Options.
1905-05-31	Alhambra Theatre.
1905-05-31	The Weather in Cairo.
1905-05-31	"That’s none of your business,"
1905-05-31	A Record Month.
1905-05-31	Important Notice.
1905-05-31	A Mummy Specialist.
1905-06-01	Lots Turcs
1905-06-01	Hellenic Fleet
1905-06-01	New Maltese Band
1905-06-01	H.M.S. “Juno"
1905-06-01	Suez Canal
1905-06-01	Attempted Suicide
1905-06-01	Fight on the Bourse
1905-06-01	Fire at Zagazig
1905-06-02	THE COTTON WORM
1905-06-02	THE BRINDISI MALL
1905-06-02	QUARANTINE
1905-06-02	HASSEINIEH SCHOOL.
1905-06-02	New Bank.
1905-06-02	KHEDIVIAL LIBRARY.
1905-06-02	TANTAH LOCAL COMMISSION.
1905-06-02	THE PLAGUE.
1905-06-02	ALHAMBRA THEATRE
1905-06-02	P.W.D.
1905-06-02	THE Captain's watch.
1905-06-02	HELOUAN Railway.
1905-06-02	A LADY GOVERNMENT CLERK.
1905-06-02	FATAL ACCIDENT.
1905-06-02	SUEZ CANAL.
1905-06-02	IRRIGATION INSPECTOR'S CLOTHES STOLEN.
1905-06-02	PORT SAID'S CATHOLIC SEAMEN'S CLUB.
1905-06-02	GATTI'S CIRCUS.
1905-06-02	HOTEL BEAU-RIVAGE.
1905-06-03	QUARANTINE
1905-06-03	The Plague
1905-06-03	Assiout Moudirieh
1905-06-03	Egyptian Estates, Ltd
1905-06-03	As Asylum Case
1905-06-03	THE Ghirgeh.Scandal
1905-06-03	Coal Imports
1905-06-03	Egyptology at Liverpool
1905-06-03	Sad Death
1905-06-03	The Onion Crop
1905-06-03	All Saints', Cairo
1905-06-03	Alhambra Theatre
1905-06-03	Suez Canal
1905-06-03	POLICEMAN Shoots AN ITALIAN
1905-06-05	Hotel Beau-Rivage
1905-06-05	Birket El Sab Bridge
1905-06-05	New Doctohs
1905-06-05	Stray and Ownerless Dogs
1905-06-05	Police Stables
1905-06-05	Mex Pumping Station
1905-06-05	Quarantine at Constantinople
1905-06-05	Suez Canal
1905-06-05	Three per Cent Loan
1905-06-05	The Suez Line
1905-06-05	Jeunes Economes des Pauvres
1905-06-05	Concert
1905-06-05	Maltese National Band
1905-06-06	H. M. S. “Juno,"
1905-06-06	San Stefano Casino
1905-06-06	Suez Canal
1905-06-06	Police Bribery
1905-06-06	Lands at Ghizeh
1905-06-06	Our Confreres
1905-06-06	The North German Lloyd’s
1905-06-06	The Union Artistique Francaise
1905-06-06	Alfonso XIII. at Paris
1905-06-06	A Desc
1905-06-06	The Priestess of Osiris
1905-06-06	LA Revue International^! d’Egypte,
1905-06-07	The Brindisi Mail
1905-06-07	Mariout Exploration
1905-06-07	Fatal Tram Accident
1905-06-07	Hellenic School
1905-06-07	San- Stefano Casino
1905-06-07	Is it Murder?
1905-06-07	French National Fete
1905-06-07	Judges’ Residences
1905-06-07	Suez Canal
1905-06-07	Alexandria-Trikst* Mail Service
1905-06-07	P. n 0
1905-06-07	Destruction or Crops
1905-06-07	Gruesome Discovert
1905-06-12	Epidemic
1905-06-12	Stray and Ownerless Dogs
1905-06-12	Egyptian Railway Administration
1905-06-12	Suez Canal
1905-06-12	Special Settlement
1905-06-12	Egyptian Salt and Soda Co.
1905-06-12	P. O. Savings Bank
1905-06-12	Port Said Cu stoms
1905-06-12	Amusing Incident
1905-06-12	Terrorism in the Villages
1905-06-12	Presentation to Miss MunGavin
1905-06-15	'D.C.L for the Sirdar
1905-06-15	The Camilleri Cam.
1905-06-15	Delta LanT> and Investment Co.
1905-06-15	Stray and Ownerless Does
1905-06-15	New Land Comply.
1905-06-15	Delta Lftyir Railway Co.
1905-06-15	Red Sea Lighthouses.
1905-06-16	The Plague
1905-06-16	Stray and Ownerless Dogs
1905-06-16	Big Land Deal
1905-06-16	Egyptian Trust and Investment
1905-06-16	International Courts
1905-06-16	Suez Canal
1905-06-16	The Camilleri Case
1905-06-16	Hotel Beau-Rivage
1905-06-16	The Church in Cyprus
1905-06-16	Diplomatic Dignity
1905-06-16	A Public Nuisance
1905-06-17	The National Bank or Egypt
1905-06-17	Red Sea Lights
1905-06-17	Drowning Fatality at Ciiatby
1905-06-17	Egyptian Ostrich Feathers
1905-06-17	Hypnotism
1905-06-17	Circus
1905-06-17	Suez Canal
1905-06-17	Alhambra Theatre
1905-06-17	Accident in Harbour
1905-06-17	Mr. Jones and Mr. Brown
1905-06-17	Alexandria Tramway Co
1905-06-17	Egypt’s G.P.O. in 1400 B.C
1905-06-17	North German Lloyd
1905-06-19	Quarantine
1905-06-19	Seizure of Hashish
1905-06-19	Arabic Examinations
1905-06-19	British Chamber of Commerce
1905-06-19	Cotton Worm
1905-06-19	Suez CanaL
1905-06-19	Building Credits
1905-06-19	Coal Imports
1905-06-19	S. P. C. A. in Cairo
1905-06-19	Sky Advertising
1905-06-19	Police School
1905-06-19	Egypt and Germany
1905-06-19	Suicide in the Harbour
1905-06-19	An Example for Alexandria
1905-06-20	The Plague
1905-06-20	Hashish Seizure
1905-06-20	Stray and Ownerless Dogs
1905-06-20	The Execution of Mohamed Ali Naggar
1905-06-20	Drowinng Accident
1905-06-20	Alexandria Police
1905-06-20	Suez Canal
1905-06-20	The Unknown Forces
1905-06-20	Killed by a Fish
1905-06-20	Execution of a Parricide
1905-06-20	Measles in Upper Egypt
1905-06-20	Attempted Murder
1905-06-21	Reduced Cable Rates
1905-06-21	Red Sea Lighthouses
1905-06-21	Sudden Death
1905-06-21	Fatal Accident.
1905-06-21	Port SAID Cotton Export
1905-06-21	The Plague
1905-06-21	Ramleh Boulevard Burglary.
1905-06-21	Suez Canal
1905-06-21	A Burning Passion
1905-06-21	Fire
1905-06-21	San Stefano Casino
1905-06-21	An ANCIENT EGYPTIAN Flea
1905-06-21	Suicide
1905-06-21	The DISTRIBUTION of Prizes
1905-06-22	The Plague
1905-06-22	The Camilleri Case
1905-06-22	Stray and Ownerless Dogs
1905-06-22	Port Said P.O
1905-06-22	Alleged Seizure of Hashish
1905-06-22	Suez Canal
1905-06-22	Attempted Fratricide
1905-06-22	Alexandria’s New Harbour Pass
1905-06-22	Shoemaker’s Suicide
1905-06-22	Messrs. Walker and MeimaracHI, Limited
1905-06-22	Daira Sanieh Co
1905-06-22	The Nile Cold Storage Co., Ltd.
1905-06-22	English Variety Company
1905-06-22	Policemen Hold High Carousal
1905-06-23	Suez Canal
1905-06-23	The GHIRGEH Scandal
1905-06-23	San Stefano Casino
1905-06-23	The Plague
1905-06-23	Eden Theatre
1905-06-23	Fire at Tantah
1905-06-23	Fatal Motor Car Accident in Cairo
1905-06-24	New Police Station.
1905-06-24	Hashish Seizure
1905-06-24	The Camilleri Case.
1905-06-24	The Ghirgeh Scandal
1905-06-24	Union Artistique Francaise
1905-06-24	Hypnotism
1905-06-24	Alhambra Theatre
1905-06-24	Suez Canal
1905-06-24	The Plague
1905-06-24	San Stefano Casino.
1905-06-24	Coal Imports
1905-06-24	Opening Ceremony
1905-06-24	A New Theatre
1905-06-24	Mnemonics
1905-06-24	The Bandman Opera Company have been playing successfully at Colombo,                             whence they proceed to India. Says the “Indian Planters’ Gazette”
1905-06-29	The Plague
1905-06-29	Cotton Pulling
1905-06-29	Stray and Ownerless Dogs
1905-06-29	Rotations
1905-06-29	Suez Canal
1905-06-29	Fatal Accident
1905-06-29	San Stefano Casino
1905-06-29	Victoria College
1905-06-29	Sexagenarian Attempts Scuicide
1905-06-29	Prizes Given in Cairo
1905-06-30	The Brindisi Mail
1905-06-30	Stray and Ownerless Dogs
1905-06-30	St. Andrew’s Church, Alexandria.
1905-06-30	Suez Cana
1905-06-30	Harmonia Club.
1905-06-30	Fatal Fall from Building.
1905-06-30	The Plague.
1905-06-30	Lamp Explosion.
1905-06-30	Mex Casino.
1905-06-30	Hotel Beau Rivage, Ramleh.
1905-06-30	Carriage Accident.
1905-06-30	Gardner-Brown Bioscope and Variety Co.
1905-07-03	Railway Accident
1905-07-03	Quarantine in Turkey
1905-07-03	Stray and Ownerless Dogs
1905-07-03	Carlton Hotel
1905-07-03	A Fire
1905-07-03	Still they Come!
1905-07-03	Suez Canal
1905-07-03	Fatal Lamp Accident
1905-07-03	LETTERS to the Editor
1905-07-03	Stock Exchange Notices
1905-07-03	Cattle Plague
1905-07-03	Italian Comedy
1905-07-03	Death of the Chimpanzee at the Zoo
1905-07-03	Delivery of Letters
1905-07-04	Gabbari Dock.
1905-07-04	Assouan Canal Locks.
1905-07-04	The Cotton Worm.
1905-07-04	Stray and Ownerless Dogs
1905-07-04	Train Fatality.
1905-07-04	Hashish Smuggling.
1905-07-04	British Consular Court.
1905-07-04	Kasr-el-Nil Barracks.
1905-07-04	The “Revue Internationale d’Egypte”
1905-07-04	Blackmailer Sentenced.
1905-07-04	“Avon” Stabbing Case.
1905-07-04	Suez Canal.
1905-07-04	Execution Chambers.
1905-07-04	Sphinx Excavations.
1905-07-04	Russian Visitors.
1905-07-04	The Rifaa Case.
1905-07-04	Executions.
1905-07-04	Continental Hotel.
1905-07-04	AMERICAN COTTON CROP.
1905-07-04	THE GOVERNMENT REPORT.
1905-07-04	TELEGRAM FROM MR. PRICE.
1905-07-04	THEFT AT .
1905-07-04	A PROVIDENTIAL ARBAGI.
1905-07-04	ANGLO-AMERICAN NILE COMPANY.
1905-07-04	IMPERIAL OTTOMAN BANK.
1905-07-07	Double Execution at Alexandria.
1905-07-07	The Plague.
1905-07-07	Suez Canal.
1905-07-07	Plague Precautions.
1905-07-07	Hashish Smuggling.
1905-07-07	‘Quis Custodies Ipsos Custodes V
1905-07-07	EGYPTIAN ARMY.
1905-07-07	Dramatic Performance.
1905-07-07	Ramleii Railway Crossings.
1905-07-10	Execution
1905-07-10	The King and the Pigmies.
1905-07-10	Assize Courts.
1905-07-10	Found Drowned.
1905-07-10	Suez Canal.
1905-07-10	Stray and Ownerless Dogs
1905-07-10	The Union Artistique Francaise
1905-07-10	Batons for Bayonets.
1905-07-10	New Banking Houses.
1905-07-10	Buried Alive.
1905-07-10	Collision at Sidi Gaber.
1905-07-10	Molahiz Gaffirs.
1905-07-10	An Unnatural Son.
1905-07-11	Rains
1905-07-11	The New Anti-Rabic Institute,
1905-07-11	Agricultural Shows
1905-07-11	Little Girl Drowned.
1905-07-11	Stray and Ownerless Dogs
1905-07-11	Defrauding the Revenue.
1905-07-11	P. W. D.
1905-07-11	Suez Canal.
1905-07-11	The Plague
1905-07-11	Theatre Regulations.
1905-07-11	Mosque for Paris
1905-07-11	An Absconding Clerk.
1905-07-11	Another Case of Embezzlement.
1905-07-11	Suspicious Death.
1905-07-12	Railway Accident. —
1905-07-12	The Brindisi Mail
1905-07-12	The Plague.—
1905-07-12	The Zizinia Theatre
1905-07-12	Beau-Rivage Hotel —
1905-07-12	Stray and Ownerless Dogs
1905-07-12	Suez Canal.—
1905-07-12	Salt and Soda Co.—
1905-07-12	Ice Plant for Alexandria.—
1905-07-12	San Stefano Casino.—
1905-07-12	Association des Courtiers en Marchandises.—
1905-07-13	Suakin Province.
1905-07-13	The Plague.
1905-07-13	Suicide.
1905-07-13	Suez Canal.
1905-07-13	Land Bank.
1905-07-13	Egyptian Investment and Agency, Ltd.
1905-07-13	The Mex Affair.
1905-07-13	St. Andrew’s Girls’ Lower School.
1905-07-13	Cairo Tramways.
1905-07-14	STRAY AND Ownerless DOGS
1905-07-14	Bubonic PLAGUE.
1905-07-14	ACCIDENT TO A SAILOR.
1905-07-14	Lifonti’s MUSIC-STORES
1905-07-14	SUEZ CANAL.
1905-07-14	FIRE.
1905-07-14	ALHAMBRA THEATRE.
1905-07-14	SAN STEFANO CASINO.
1905-07-14	THE DEYROUT THEFT.
1905-07-14	ST. MARK’S CHURCH CLOSED FOR RESTORATION.
1905-07-14	A RAILWAY GRIEVANCE.
1905-07-14	M. Leon Fehmy AND Orphi PASHA.
1905-07-15	The Plague.—
1905-07-15	Suez Canal.—
1905-07-15	Small Dance.—
1905-07-15	Brave Rescue.—
1905-07-15	“Bringing Coals to Newcastle.” —
1905-07-15	Coal Imports.—
1905-07-15	A New Consulate. —
1905-07-15	Alhambra.—
1905-07-15	Gramophone Concert.—
1905-07-15	To-morrow’s Church Services.—
1905-07-15	Electric Tramways for Khartoum.—
1905-07-24	ROTATIONS
1905-07-24	STRAY AND OWNERLESS DOGS
1905-07-24	SANITARY DEPT
1905-07-24	SUEZCANAL
1905-07-24	BRUTAL ATTACK
1905-07-24	THE FIRE
1905-07-24	CURIOUS ACCIDENT
1905-07-24	INTERNATIONAL TYPOGRAPHICAL LEAGUE
1905-07-24	DEBTOR AND CREDITOR
1905-07-24	RABID DOGS
1905-07-24	FIRE AT KAFR-EL-ZAYAT
1905-07-24	CATTLE PLAGUE
1905-07-24	CLAIM FOR LOSS
1905-07-24	BUBONIC PLAGUE
1905-07-24	SAN STEFAN CASINO
1905-07-25	THE PLAGUE
1905-07-25	HASHISH SEIZED
1905-07-25	MINISTRY OF THE INTERIOR
1905-07-25	SAILOR HURT
1905-07-25	FALL FORM A TRAM
1905-07-25	STRAY AND OWNERLESS DOGS
1905-07-25	AFFRAY IN HAMAMIL-STREET
1905-07-25	NATIONAL BANK
1905-07-25	SAINT CATHERINE’S COLLEGE, ALEXANDRIA
1905-07-25	A MEMORIAL SERVICE
1905-07-25	A RARE KORAN
1905-07-25	ALHAMBRA THEATER
1905-07-26	THE BRINDISI MAIL
1905-07-26	STRAY AND OWNERLESS DOGS
1905-07-26	NEW WAY OF PAYING OLD DEBTS
1905-07-26	SUEZ CANAL
1905-07-26	THE PLAGUE
1905-07-26	CAIRO TRAMWAYS
1905-07-26	MR. LYNN’S CASE
1905-07-26	ROYAL BERKS
1905-07-26	ST. ANDREW’S GIRLS’ UPPER SCHOOL
1905-07-27	CAB ACCIDENT
1905-07-27	STRAY AND OWNERLESS DOGS
1905-07-27	RESULTS OF IMPRUDENCE
1905-07-27	PICKPOCKET CAUGHT
1905-07-27	SUEZ CANAL
1905-07-27	FIRE AT MANSOURAH
1905-07-27	THE PLAGUE
1905-07-27	SUPPRESSION OF SLAVERY
1905-07-27	KHEDIVE’S BIRTHDAY RECEPTION
1905-07-27	ALHAMBRE THEATRE
1905-07-27	THE RESULTS OF HASHISH
1905-07-27	BRITISH CHAMBER OF COMMERCE
1905-07-28	THE PLAGUE
1905-07-28	STRAY AND OWNERLESS DOGS
1905-07-28	SUEZ CANAL
1905-07-28	THE MURDER OF M. GEROSA
1905-07-28	ADULTERATION PUNISHED
1905-07-28	THE CAIRO TRAMWAYS COMPANY
1905-07-28	CHURCH OF SCOTLAND SCHOOLS
1905-07-29	CATTLE PLAGUE
1905-07-29	FIRE
1905-07-29	THE PLAGUE
1905-07-29	PAINFUL DISCOVERY
1905-07-29	FATAL FALL
1905-07-29	THE THEFT FROM THE S.S. ASSOUAN
1905-07-29	SUEZ CANAL
1905-07-29	ALHAMBRA THEATRE
1905-07-29	COAL IMPORTS
1905-07-29	A RECALCITRANT FATHER
1905-07-29	ANOTHER EGYPTIAN ARRESTED IN SYRIA
1905-08-07	CHILD EXPOSED
1905-08-07	HASHISH SEIZED AT CARIO
1905-08-07	STARY AND OWNERLESS DOGS
1905-08-07	SUEZ CANAL
1905-08-07	SINAI PENINSULA
1905-08-07	ARMY BEER CONTRACT
1905-08-07	DROWNING FATALITY
1905-08-07	ALHAMBRA THEATER
1905-08-07	BRAWL IN A CAFE
1905-08-07	THE PLAUGE
1905-08-07	MESSIEURS. WALKER AND MEIMARACHI, LTD.
1905-08-10	FATAL SCORPION
1905-08-10	STREET ACCIDENT
1905-08-10	OFFICRS FROM THE YEMEN
1905-08-10	NEW HARBOUR PASS
1905-08-10	FOOLISH LENIENCY
1905-08-10	ITALIAN DROWNED.
1905-08-10	SUEZ CANAL
1905-08-10	CLAIM JUMPERS BEWARE
1905-08-10	THE PLAUGE
1905-08-10	SANITARY DEPARTMENT
1905-08-10	A NATIVE QUARREL
1905-08-10	ST. MARK'S CHURCH
1905-08-10	CARIO POLICE SCHOOL
1905-08-10	COPTIC CONVERTS
1905-08-10	AFFRAY NEAR THE CUSTOM HOUSE
1905-08-21	Stray and Ownerless Dogs
1905-08-21	Sale of Land
1905-08-21	A Charitable Gift
1905-08-21	Suez Canal
1905-08-21	San Stefano Casino
1905-08-21	Fayoum Liqht Railways
1905-08-21	Coal Imports
1905-08-21	The Cotton-Worm
1905-08-21	Brutal Assault
1905-08-21	Attempted Suicide
1905-08-21	Killed by a Mule
1905-08-21	Cattle Plaque
1905-08-21	Tram Accident
1905-08-21	Bubonic Plague
1905-08-22	Quarantine
1905-08-22	Greek Philharmonic Society
1905-08-22	Delta Barrage
1905-08-22	The Post Office at Sennar
1905-08-22	Commercial Treaties
1905-08-22	The Plague
1905-08-22	Suez Canal
1905-08-22	Injured by a Buffalo
1905-08-22	A Brutal Husband
1905-08-22	Killed by Scorpions
1905-08-22	Injured at Play
1905-08-22	Attempted Murder
1905-08-22	The Sarkis Affair
1905-08-22	The Alhambra Theatre
1905-08-22	Hashish Seizures
1905-08-22	Tne Liege Exhibition
1905-08-22	British Chamber of Commerce
1905-08-23	Stray and Ownerless Dogs
1905-08-23	The Plague
1905-08-23	Fayoum Normal School
1905-08-23	Cotton-Worm Duty
1905-08-23	Suez Canal
1905-08-23	Accident to a, Sais
1905-08-23	Suicide in the Labban Quarter
1905-08-23	Attacked by Bedouins
1905-08-23	Sudden Death
1905-08-23	Theft by a Servant
1905-08-23	San Stepano Casino
1905-08-23	Technical Schools
1905-08-23	Egypt and the Sudan Parcel Post
1905-08-23	Licensing op Advocates
1905-08-24	The Plague
1905-08-24	Suez Canal
1905-08-24	Cart Accident
1905-08-24	Sudan Storm
1905-08-24	Interesting Discovery
1905-08-24	A Child Killed
1905-08-24	Zaoazio to Zifxa
1905-08-24	Killed by a Tram
1905-08-24	London Stock Exchange
1905-08-24	Grand Crown Casino
1905-08-24	The Turkish Police
1905-08-24	Crime at Kafr el Zayat
1905-08-25	Stray and Ownerless Dogs
1905-08-25	Undesirables Expelled
1905-08-25	The Plague
1905-08-25	Accident on a Building
1905-08-25	Smugglers Arrested
1905-08-25	Suez Canal
1905-08-25	The Lighting of Cairo
1905-08-25	ARMY of Occupation
1905-08-25	Robbed in the Train
1905-08-25	Human Bones Discovered
1905-08-25	Nouveautes Theatere
1905-08-25	San Stefano Casino
1905-08-25	First aid to the Injured
1905-08-25	The Cutting of the Khalig
1905-08-26	The Plaque.
1905-08-26	Stray and Ownerless Dogs
1905-08-26	Theft from a Ship
1905-08-26	Fire at Akiimin
1905-08-26	The Solar Eclipse
1905-08-26	Alhambra Theatre
1905-08-26	The Brindisi Mail
1905-08-26	Suez Canal
1905-08-26	Coal Imports
1905-08-26	The Baliana Murders
1905-08-26	Delta Liqht Railways
1905-08-28	Stray and Ownerless Dogs
1905-08-28	Suez Canal.
1905-08-28	Fire in Alexandria
1905-08-28	Cairo Station Telegraph Office.
1905-08-28	Rice Mills at Alexandria.
1905-08-28	Cattle Plague.
1905-08-28	San Stefano Casino.
1905-08-28	Daira Sanieh.
1905-08-28	Bubonic Plague.
1905-08-28	Extraordinary Charge Dismissed.
1905-08-28	British Chamber of Commerce.
1905-08-29	Stray and Ownerless Dogs
1905-08-29	Furious Riding
1905-08-29	Suez Canal
1905-08-29	An Omdeh Murdered
1905-08-29	Train Fired at
1905-08-29	The Plague
1905-08-29	Egyptian Athletics
1905-08-29	Drowned in the Nile
1905-08-29	Theft at Fagallah
1905-08-29	Export of Syrian Cattle
1905-08-29	Secret Policeman Shot
1905-08-29	An Insistant Woman
1905-08-29	Khedivial Yacht Club
1905-08-29	Entries for the deep sea race
1905-08-30	PLAGUE CREDITS.
1905-08-30	SAN STEFANO CASINO.
1905-08-30	WOMAN SCALDED.
1905-08-30	THE PLAGUE.
1905-08-30	FAYOUM LIGHT RAILWAYS.
1905-08-30	GUN ACCIDENT.
1905-08-30	DROWNED IN THE HARBOUR
1905-08-30	SUEZ CANAL.
1905-08-30	THE WINDSOR HOTEL.
1905-08-30	ARMY OF OCCUPATION.
1905-08-30	INCIDENT ON THE QUAYS.
1905-08-30	A DRASTIC REMEDY.
1905-08-30	THE EL ROUEI AFFRAY.
1905-09-01	The Plague.
1905-09-01	Quarantine.
1905-09-01	Stray and Ownerless Dogs
1905-09-01	Suez Canal.
1905-09-01	Bodies in the Nile.
1905-09-01	The Weather at Alexandria.
1905-09-01	The El Rouei Affair.
1905-09-01	Blind Fiki Injured.
1905-09-01	Ibrahimieh Casino.
1905-09-01	THE FRENCH FETE.
1905-09-01	COLLAPSE OF A ROOF.
1905-09-01	SHOUBRA ENGLISH SCHOOL.
1905-09-01	THE STATE RAILWAYS.
1905-09-02	The Plague
1905-09-02	Cart Accident
1905-09-02	Corpse found at Mellaheh
1905-09-02	Suez Canal
1905-09-02	Coal Imports
1905-09-02	Imperial Institute
1905-09-02	Army of Occupation
1905-09-02	A Mad Horse ?
1905-09-02	Firework Accident
1905-09-02	The Reopening.of the Schools
1905-09-02	The Post Office.
1905-09-02	A Record of the Eclipse.
1905-09-04	Nile Valley Shares
1905-09-04	San Stefano Casiso
1905-09-04	Suez Canal
1905-09-04	Cholera in Europe
1905-09-04	Cattle Plaque
1905-09-04	Khedivial Agricultural Society
1905-09-04	Bubonic Plague
1905-09-05	The Plague
1905-09-05	Stray and Ownerless Dogs
1905-09-05	Editor in Trouble
1905-09-05	Train derailed
1905-09-05	"Reunion Des Familles" Society
1905-09-05	Lambs and Doves
1905-09-05	A Charitable Act
1905-09-05	Firework Bxplosion
1905-09-05	"L'Union Artistique Francais"
1905-09-05	The Pyramids
1905-09-05	British Chamber of Commerce
1905-09-06	The Brindisi Mail
1905-09-06	Suicide
1905-09-06	Fall from a Scaffold
1905-09-06	Shoubra Bridge
1905-09-06	Suez Canal
1905-09-06	The Cotton-Worm
1905-09-06	The Plaque
1905-09-06	Quarry Accident
1905-09-06	Postal Van Accident
1905-09-06	Strange Story
1905-09-06	“La Revue Internationale”
1905-09-06	San Stefano Casino
1905-09-06	A band of thieves
1905-09-07	The Plaque
1905-09-07	Child Discovered
1905-09-07	Stray and Ownerless Dogs
1905-09-07	Counterfeit Marks
1905-09-07	Ex-Empoye sentenced
1905-09-07	Suez canal
1905-09-07	Gambling Hell Raided
