1905-01-02	The Ancona Court
1905-12-29	Garrison Directory.
1905-12-29	African World Annual.
1905-12-30	Frost at Abbassieh.
1905-12-30	Diphtheria
1905-12-30	The Charlotte.
1905-12-30	The Mahmal.
1905-12-30	New Years Gifts.
1905-12-30	Buried Alive.
1905-12-30	All Saints, Cairo.
1905-12-30	Coal Imports.
1905-12-30	Military Tournament.
1905-12-30	Concert at Parish-Room, Bulkeley.
1905-12-30	The New Organ for St. George's.
1905-12-30	Merchant Seamen's Home.
1906-01-06	Greek Hospital
1906-01-06	Accession Day
1906-01-06	Merchant Seamen’s Home.
1906-01-06	St. Andrew's Church, Alexandria.
1906-01-06	Mena House Case.
1906-01-06	Poutrel-Davey Case.
1906-01-06	Cashier Sentenced.
1906-01-06	Change of Address,
1906-01-06	Pianoforte Recital.
1906-01-06	Financial Circular.
1906-01-06	Cairo Trotting Races.
1906-01-06	New Year’s Gifts
1906-01-06	Coal Imports.
1906-01-06	Caisse Hypothécaire.
1906-01-06	St. Mark's and All Saints'.
1906-01-06	Alhambra Theatre.
1906-01-06	Murders at Assiout.
1906-01-06	Children's Matinee.
1906-01-12	Egyptian Institute.
1906-01-12	Army Inspection.
1906-01-12	The Aboukir Mosque.
1906-01-12	National Hotel.
1906-01-12	Attempted Suicide.
1906-01-29	Mariout Diatrict.
1906-01-29	Stray Dogs.
1906-01-29	A New Departure.
1906-01-29	Hashish Seizure.
1906-01-29	The Weather.
1906-01-29	The Kaiser’s Birthday.
1906-01-29	Egyptian Directories.
1906-02-03	Legislative Council.
1906-02-03	"La Margherita.”
1906-02-03	Cairo Ghaffirs.
1906-02-03	Alexandria Arenolith Co.
1906-02-03	A New Company.
1906-02-03	Egypt and Bulgaria.
1906-02-03	Slave Trade.
1906-02-03	Accident to an Official.
1906-02-03	Coal Imports.
1906-02-03	Greek Schools.
1906-02-03	New Official Posts.
1906-02-03	American Mission.
1906-02-03	Professor Petrie's Lectures.
1906-02-03	To-morrow’s Services.
1906-02-03	The Future of the Sudan.
1906-05-07	The Plague.
1906-05-10	Cattle Plague.
1906-05-10	Sahara as a Winter Resort.
1906-05-10	Ras el Tin Barracks.
1906-05-10	Mining Royalties.
1906-05-10	Cairo Foundlings.
1906-05-10	Alexandria Popular University.
1906-05-10	Ministry of Justice.
1906-05-10	Russians at Port Said.
1906-05-10	"Poste Restante.”
1906-05-10	Accidents in Harbour.
1906-05-10	Universal Penny Post
1906-05-10	The Sudan Railway.
1906-05-10	Suicide.
1906-05-10	A Bankers' Bank Wanted.
1906-05-11	Union Artistique Française.
1906-05-11	Bible in Colloquial Arabic
1906-05-11	Government Officials Villas.
1906-05-11	Tax on Decorations.
1906-05-11	P.O. Savings Bank,
1906-05-11	P.W.D. Contracts.
1906-05-11	San Stefano Casino.
1906-05-11	"The Yachting Monthly.”
1906-05-11	Alexandria Horse Show.
1906-05-11	Concert at Shepheard’s.
1906-05-15	The Nile.
1906-05-15	Homicide.
1906-05-15	Popular University.
1906-05-15	French Consulate.
1906-05-15	A Brute.
1906-05-15	Nile Boat Sunk.
1906-05-15	Summary Courts.
1906-05-15	Mahmoudieh Canal.
1906-05-15	Interesting Lawsuit.
1906-05-15	Stock Exchange Notices.
1906-05-15	Alhambra Theatre.
1906-05-15	Practical Arabic.
1906-05-15	Egyptian in Trouble.
1906-05-15	An Alexandria Nuisance.
1906-05-16	Army of Occupation.
1906-05-16	The Brindisi Mail.
1906-05-16	Cattle Plague.
1906-05-16	Bubonic Plague.
1906-05-16	P.W.D. Contracts.
1906-05-16	British Chamber of Commerce.
1906-05-16	Wedding Guest Killed.
1906-05-16	Alexandria Horticultural Society.
1906-05-16	New Greek Church for Cairo.
1906-05-16	Saint Catherine's College.
1906-05-16	Camel's Fatal Bite.
1906-05-16	Sudan Trackers.
1906-05-17	A Youthful Suicide
1906-05-17	Wireless Telegraphy.
1906-05-17	The Plague.
1906-05-17	Alexandria Customs.
1906-05-17	Egyptian Army.
1906-05-17	£70,000 To Fight Mosquitoes.
1906-05-17	Murder of a Nephew.
1906-05-17	The Season at Ramleh.
1906-05-17	Mr. Morgan's Smile.
1906-05-17	An Apprehensive Milkman.
1906-05-18	The Brindisi Mail.
1906-05-18	Franco-Italian Festival.
1906-05-18	Victoria College.
1906-05-18	Alhambra Theatre.
1906-05-18	College des Freres.
1906-05-18	New Quay Lands.
1906-05-18	Trotting Races.
1906-05-18	Egyptian Cigarettes in Germany.
1906-05-18	Mehkemeh Sharieh
1906-05-18	Property Deal.
1906-05-18	Fire at Alexandria.
1906-05-18	Topaz Island.
1906-05-18	Sudan Rubber.
1906-05-18	The Egyptian Cantar.
1906-05-19	Cairo Bourse.
1906-05-19	Suez Canal Company.
1906-05-19	Coal Imports.
1906-05-19	Le Quartorze Juillet.
1906-05-19	An Assouan Case.
1906-05-19	Rudolph Home.
1906-05-19	St. George's Church.
1906-05-19	Alhambra.
1906-05-19	The "Epargne Immobiliers" Co.
1906-05-19	Female Diplomacy.
1906-05-19	French Consular Court.
1906-05-19	Another New Company.
1906-05-19	Syrians at San Francisco.
1906-05-19	Freemasonry.
1906-05-19	A. L. M. & D. S.
1906-05-19	A Bedouin Fight.
1906-05-19	Calf Love Leads to Suicide.
1906-06-30	Hackmeyer Orchestra.
1906-06-30	Coal Imports
1906-06-30	A.S.C.
1906-06-30	Stabbing Affray.
1906-06-30	The Plague.
1906-06-30	Tramway Accident.
1906-06-30	Cairo Law School.
1906-06-30	Turkish Telegraphs.
1906-06-30	Cobra Bite.
1906-06-30	Alhambra Theatre.
1906-08-20	franco-Egyptian Convention.
1906-08-20	Brute In Human Shape.
1906-08-20	Beyrout Family of Nine Drowned.
1906-08-20	New Quay Estate.
1906-08-20	A Forger.
1906-08-20	San Stefano Casino.
1906-08-20	A Local Composer.
1906-08-20	Cairo Motor Accident
1906-08-20	Armenian Lawlessness.
1906-08-20	Taximeters for Alexandria.
1906-08-21	Sultan's Accession Day.
1906-08-21	Egyptian Mining.
1906-08-21	Quarantine.
1906-08-21	The Plague.
1906-08-21	San 8tefano Casino.
1906-08-21	Decrease in Cotton Worm.
1906-08-21	A Sheikh Drowned.
1906-08-21	American Oil for Egypt.
1906-08-21	San 8tefano Theatre.
1906-08-21	Free Surgery.
1906-08-21	The Ulema Board.
1906-08-21	Foum el Khalig.
1906-08-21	Forgery.
1906-08-21	The Russian Fetes.
1906-08-21	Duel between natives.
1906-08-21	Employment Registry.
1906-08-24	New Kuttabs
1906-08-24	Bank of Abyssinia.
1906-08-24	Police Recalled.
1906-08-24	San Stefano Theatre.
1906-08-24	Wife Murder.
1906-08-24	“Al Lewa" in English.
1906-08-24	The Silly Season.
1906-08-24	New Portuguese Judge.
1906-08-24	Escape from Transport
1906-08-24	Fatal Tram Accldents.
1906-08-24	Purification of Alexandria.
1906-08-24	Alexandria Tramways.
1906-08-24	The Plague.
1906-08-24	A Precocious Youth.
1906-08-24	The Wages of Sin
1906-08-24	Bribery In Minleh Prison.
1906-08-28	Horses for the Army.
1906-08-28	French Garden.
1906-08-28	The Osmaileh.
1906-08-28	Public Health Department.
1906-08-28	Diphtheria Outbreak.
1906-08-28	Quarantine.
1906-08-28	Beyrout Exhibition.
1906-08-28	Family Poisoned.
1906-08-28	Nile Fatality.
1906-08-28	Beyrout-Damasous Railway.
1906-08-28	Murder In Cairo.
1906-08-28	Suicide at Chizeh.
1906-08-28	Fatal Quarrel.
1906-08-28	Fire Launch for Cairo.
1906-08-28	For the Hodjaz Railway.
1906-08-28	A Native s Benefactions.
1906-08-28	Concert.
1906-08-28	Ferocious Brutality
1906-08-28	New Employment Registry.
1906-08-29	Council of Ministers.
1906-08-29	Lift for Mixed Tribunal.
1906-08-29	Accession Day Pete.
1906-08-29	Secondary Education.
1906-08-29	Cambling Den Raided.
1906-08-29	The Brindisi Mail.
1906-08-29	Municipal Delegation.
1906-08-29	Carlton Hotel.
1906-08-29	The Tables Turned.
1906-08-29	Stabbing Affray.
1906-08-29	"La Margherita."
1906-08-29	A Narrow Escape.
1906-08-29	Corrupt Policemen.
1906-08-29	Robbery at Alexandria.
1906-08-29	Prinz Ludwig at Port Said.
1906-08-29	“French Garden.”
1906-08-29	New Employment Registry.
1906-09-08	Council of Ministers.
1906-09-08	Prince Line.
1906-09-08	The Brindisi Mall.
1906-09-08	Arabic Examination
1906-09-08	Death Sentence.
1906-09-08	Persian Consulate
1906-09-08	Yemen Coffee.
1906-09-08	Port Sudan.
1906-09-08	The Shoubra Crime.
1906-09-08	Precocious Criminality.
1906-09-08	Financial Committee.
1906-09-08	A Specie Cargo
1906-09-08	Carriage Accident.
1906-09-08	Seni Suet Municipality.
1906-09-08	Turkish Play
1906-09-08	Motel Beau-Rivage.
1906-09-08	New employment Registry.
1906-09-10	The Plague.
1906-09-10	Legislative Council.
1906-09-10	Blackmailing an Omdeh.
1906-09-10	Diphtheria at Fayeum.
1906-09-10	The Khedivial Wakfs.
1906-09-10	Alexandria Hospital.
1906-09-10	The Fashn Murder.
1906-09-10	Death Sentence.
1906-09-10	P. and O. Company.
1906-09-10	Markaz Courts.
1906-09-10	Sudden Death.
1906-09-10	The Opera Square Affair.
1906-09-10	Bagdad Mail Lost.
1906-09-10	The Railway Service.
1906-09-10	A Turkish Princess.
1906-09-10	New Employment Registry.
1906-09-11	The Price of Loyalty.
1906-09-11	Hashish Seizure.
1906-09-11	The Brindisi Mail.
1906-09-11	The Prison Departent.
1906-09-11	Coptic New Year.
1906-09-11	New Police Station.
1906-09-11	Hydrophobia.
1906-09-11	New Coptic School.
1906-09-11	New Officers' Quarters.
1906-09-11	Rotations.
1906-09-11	Imprisonment for Libel.
1906-09-11	Stray Dogs.
1906-09-11	Fatality on Mex Railway.
1906-09-11	Motor-Car Accident.
1906-09-11	French Consulate at Suez.
1906-09-11	San Stefano Casino.
1906-09-11	Italian National Fete.
1906-09-11	Opera Square Incident.
1906-09-11	The Shoubra Crime.
1906-09-11	Permanent Way Renewals.
1906-09-11	Fire at Damanhour.
1906-09-12	Fatal Scorpion Bite.
1906-09-12	Post Office for Karnak.
1906-09-12	A Nilotic Tammany Hall.
1906-09-12	Attempted Suicide.
1906-09-12	Esbekleh Summary Court.
1906-09-12	Alexandria Municipality.
1906-09-12	Mehalia Postal Scandal.
1906-09-12	Motor Accident.
1906-09-12	Parricide.
1906-09-12	Gambling Egyptians.
1906-09-12	Elementary Grammar.
1906-09-12	BAND PERFORMANCEs in Cairo.
1906-09-12	Port Sudan.
1906-09-12	An Italian Virago.
1906-09-12	Salary Improvement Commission.
1906-09-12	Pro Macedonia.
1906-10-01	Minieh Moudirleh Council
1906-10-01	The Suppression of Gambling.
1906-10-01	Cairo to Alexandria Trains.
1906-10-01	Nisf Shaaban Ceremony.
1906-10-01	The Late Mrs. Alderson.
1906-10-01	English Printing In Egypt
1906-10-01	All Saints Church, Ramleh.
1906-10-01	School of Veterinary Medicine
1906-10-01	Turkish Contraband.
1906-10-01	Pharaoh's Dogs.
1906-10-01	The Sardinian’s Encounter.
1906-10-01	Walker and Melmarachi.
1906-10-02	Tragedy at Kom-Ombo.
1906-10-02	Turkish Lottery.
1906-10-02	Shelter House for Pilgrims.
1906-10-02	Chilian Training Ship
1906-10-02	Alexandria Native Court.
1906-10-02	Cattle Plague.
1906-10-02	Robbery at a Prince's Palace.
1906-10-02	Contracts.
1906-10-02	“Al Moayad."
1906-10-02	The Alhambra Theatre.
1906-10-02	Cairo Fire Station.
1906-10-02	The Labbane Affair.
1906-10-02	Khedivial School of Law.
1906-10-02	A Novel on Egypt.
1906-10-02	Charity Fete.
1906-10-02	New Employment Registry.
1906-10-03	The Cattle Plague.
1906-10-03	Drafts for Egypt
1906-10-03	The “Sucreries” Line.
1906-10-03	Alexandria Swimming Clnb.
1906-10-03	The Austrian Agency.
1906-10-03	Legislative Council.
1906-10-03	Army Dental Surgeon.
1906-10-03	Increases of Salary.
1906-10-03	Constanza to Alexandria.
1906-10-03	The Syrian Mutineers.
1906-10-03	New Honours List.
1906-10-03	Hashish Seizure.
1906-10-03	“Al Moayad.”
1906-10-03	Hotel Beau Rivage.
1906-10-03	Reuter’s Agency.
1907-04-01	Banque du Cairo.
1907-04-01	The Season at Luxor.
1907-04-01	New Post Office.
1907-04-01	Kasr-el-Bridge.
1907-04-01	Lots Turcs.
1907-04-01	Sudan Creek's Estate.
1907-04-01	Concert.
1907-04-01	Fatal Accident
1907-04-01	American Mission.
1907-04-01	Ante-Semitism at Port Said.
1907-04-01	Valletta.
1907-04-03	The Brindisi Mail.
1907-04-03	The Egyptlan University.
1907-04-03	The Holy Carpet in Quarantine.
1907-04-03	The Wakfs Administration
1907-04-03	Rudolph Home.
1907-04-03	Irrigation Department
1907-04-03	At Ahbassieh Asylum.
1907-04-03	United Egyptian Lands
1907-04-03	Khartoum Railway Station
1907-04-03	The English Bar In Egypt.
1907-04-03	Ulema Board of Alexandria.
1907-04-03	Hotel Semlramle. Cairo.

1906-03-06	New Sudan Line.
1906-03-06	Shepheard's Fete.
1906-03-06	Khartoum Exhibition.
1906-03-06	Egypt at St. Louis.
1906-03-06	National Hotel.
1906-03-06	Concert.
1906-03-06	Summer Uniforms.
1906-03-06	Murder of a Khedivial Line Agent.
1906-03-06	The Late Marco Lavi Carasso.
1906-03-06	Savoy Small Dance.
1906-03-06	Government Pensions.
1906-03-06	Suez Canal Dues.
1906-03-06	Notice.
1906-03-06	Sales of Palaces.
1906-03-06	Egyptian Thought-reader.
1906-03-06	Society Concert.
1906-03-06	AN IMPORTANT RISE IN PRICE.
1906-03-06	AMERICAN STOCKS & SHARES.
1906-03-06	KHEDIVIAL DECORATIONS.
1906-03-06	GREECE AND EGYPT.
1906-03-06	THE SUCRERIES.
1906-03-06	BAND PERFORMANCE>
1906-03-06	HOW CAIRO TRADESMEN WERE "DONE."
1906-03-06	THE ROYAL VISIT.
1906-03-06	NEW PALATIAL HOTEL FOR CAIRO.
1906-03-06	H.M.S. DONEGAL.
1906-03-06	THE CLAN CUMMING RETURNS.
1906-03-06	STEAMER MOVEMENTS.
1906-03-06	MINERVA GOES TO ASSIST THE DONEGAL.
1906-03-06	NILE VALLEY CO.
1906-03-06	ON THE WANE.
1906-03-06	KEHDIVIAL OPERA HOUSE.
1906-03-06	VIOLIN RECITAL.
1906-03-07	Shepheard's Fete.
1906-03-07	Connaught House.
1906-03-07	Norddeutscher Lloyd.
1906-03-07	Quarantine.
1906-03-07	The Mahreussa.
1906-03-07	The Brindisi Mail.
1906-03-07	Reunion Ramlists.
1906-03-07	Shrager Brothers.
1906-03-07	Government Hospital.
1906-03-07	International Institute of Agriculture.
1906-03-07	The New "Cadre."
1906-03-07	A Curious Mistake.
1906-03-07	Bank Robbery.
1906-03-07	DELEGATION MUNICIPALE
1906-03-07	TO HERALD KING ALFONSO'S WEDDING.
1906-03-07	TSAR TO OPEN DUMA.
1906-03-07	THE ARMY ESTIMATES.
1906-03-07	"MODERN EGYPT."
1906-03-07	AMERICAN STOCKS & SHARES.
1906-03-07	THE SHEIKH EL-SADAT.
1906-03-07	FRENCH HOSPITAL AT CAIRO.
1906-03-07	EGYPT'S EXPORTS TO MANCHESTER.
1906-03-07	SEVEN BEDOUIN CHIEFS BEHEADED.
1906-03-07	EGPYT AND TURKEY.
1906-03-07	RETURN OF THE KHEDIVE.
1906-03-07	TOR QUARATINE CAMP.
1906-03-07	IMPORTANT SALES OF BUILDINGS IN CAIRO.
1906-03-07	THEWFIKIEH NILE COMPANY.
1906-03-07	STEAMER MOVEMENTS.
1906-03-07	EXTRAORDINARY CAIRO PROCESSION.
1906-03-07	NOTES FROM PORT SAID.
1906-03-07	OF A TOUR IN UPPER EGYPT.
1906-10-09	The Cherif Estates.
1906-10-09	Tha Plague.
1906-10-09	New Rodah Bridges.
1906-10-09	Cairo French Agency.
1906-10-09	Credit Fonder Hollandala.
1906-10-09	Fire in Ramieh.
1906-10-09	Government Schools.
1906-10-09	Elopment.
1906-10-09	U.S.A. and Egypt.
1906-10-09	Sudan American Missions.
1906-10-09	Coptic Firest Converted.
1906-10-09	A Harem Romance.
1906-10-09	Cotton Culture in Cerman Africa.
1906-10-10	Ras-el-Bar.
1906-10-10	The Plague.
1906-10-10	Tram Accident.
1906-10-10	Pensions.
1906-10-10	The Brindisl Mall.
1906-10-10	Menshawl Pasha's Estate.
1906-10-10	Royal Berks.
1906-10-10	New Station.
1906-10-10	Military School.
1906-10-10	Helouan Roads.
1906-10-10	White Cross League.
1906-10-10	Beni Souef.
1906-10-10	Survey Department.
1906-10-10	Record Passenger List.
1906-10-10	Alharambra Theatre.
1906-10-10	Murderer Arrested.
1906-10-10	Erratum.
1906-10-10	A Canal Mystery.
1906-10-15	The Mansourieh Canal
1906-10-15	Slaves Freed.
1906-10-15	The Isis.
1906-10-15	Railway Credit.
1906-10-15	Ministers' Return to Cairo.
1906-10-15	Egyptian Army Moves.
1906-10-15	The Brindisi Mail.
1906-10-15	Minieh Agricultural 8how.
1906-10-15	Creek Railways.
1906-10-15	The Plague.
1906-10-15	Native Lady's Arrest
1906-10-15	The American Squadron.
1906-10-15	American Visitors.
1906-10-15	Suez Canal.
1906-10-15	The Frontier Commission.
1906-10-15	Bandmann Opera Company.
1906-10-15	New Employment Registry.
1906-10-15	BOMBS FOUND IN CHURCHES
1906-10-15	RIOT AT LONGCHAMPS.
1906-10-15	STEAMER ON FIRE.
1906-10-15	U. S. A. AND CUBA.
1906-10-15	GENERAL STOESSEL RETIRED
1906-10-15	AMIENS LABOUR CONGRESS
1906-10-15	LORD ELGIN'S DESPATCH.
1906-10-15	NATALI REBEL CHIEFS
1906-10-15	REBUILDING OF VALPARAISO
1906-10-15	FRENCH TROOPS IN CHINA.
1906-10-15	DEATH OF GATTI.
1906-10-15	RUGBY FOOTBALL
1906-10-16	Killed by a Scorpion.
1906-10-16	Raid on Cambling Den.
1906-10-16	Protection of Kasr-el-Doubara.
1906-10-16	Native Tribunal.
1906-10-16	Express Nile Steamer Co
1906-10-16	School of Medicine.
1906-10-16	Collapse of House.
1906-10-16	Legislative Council.
1906-10-16	Transport.
1906-10-16	Coldstream Guards.
1906-10-16	The Brindisi Mall.
1906-10-16	Egypt's Prosperity.
1906-10-16	Cook's Cairo Offices.
1906-10-16	Creek Benevolence.
1906-10-16	Banquet to Sirdar
1906-10-16	French Cruiser at Port Said.
1906-10-16	Suez Canal.
1906-10-16	Rodah Bridge.
1906-11-12	Alexandria Harbor
1906-11-12	King's Birthday Parade
1906-11-12	Sinai Boundary
1906-11-12	The "Bosphore"
1906-11-12	Ballooning in Cairo
1906-11-12	Dengue Epidemic
1906-11-12	Agricultural Bank
1906-11-12	Austro-Hungarian Consulate
1906-11-12	Suez Canal
1906-11-12	Stock and Share Circular
1906-11-12	Royal Anniversary
1906-11-13	Jerusalem’s Progress.
1906-11-13	The Pilgrimage
1906-11-13	Wakfs Administration.
1906-11-13	Transport.
1906-11-13	Antiquities for Turin.
1906-11-13	Alhambra Theatre
1906-11-13	Prinoe's Birthday.
1906-11-13	Tourists.
1906-11-13	Suez Canal.
1906-11-13	Zizinla Theatre.
1906-11-13	Beyram Holidays.
1907-01-21	Tour Eiffel Music Hall.
1907-01-21	Quarantine In Turkey.
1907-01-21	Council of Ministers.
1907-01-21	The Weather.
1907-01-21	Visit of Japanese Squadron.
1907-01-21	Five Days on a Desert Island.
1907-01-21	Kourban Beyram.
1907-01-21	Arrival of Caronia.
1907-01-22	Dance at Mena.
1907-01-22	Ottoman Fete.
1907-01-22	Egyptian Constructions.
1907-01-22	A Dementl.
1907-01-22	Accession Honours.
1907-01-22	Anglo-Belgian Co. of Egypt.
1907-01-22	Pierre Loti.
1907-01-22	The Yost.
1907-02-04	Plague Credit
1907-02-04	New Foundlings’ Home.
1907-02-04	The Artesian Boring and Prospecting Co.
1907-02-04	Stabbing Affray.
1907-02-04	Village Murder.
1907-02-04	Coal Imports.
1907-02-04	Benefit Performance.
1907-02-04	All Saints' Church, Ramleh.
1907-02-04	Sleeping Care.
1907-02-04	Damanhour Industrial School.
1907-02-04	Ambassador and Chancellor.
1907-02-05	LOCAL AND GENERAL
1907-02-05	Upper Egypt Hotels Co.
1907-02-05	Mena House
1907-02-05	Egyptian Directory
1907-02-05	Cattle Plague
1907-02-05	Egyptian Shipbuilding
1907-02-05	Hotel Semiramis.
1907-02-05	Savoy Fancy Dress Ball.
1907-02-05	Captain Spelterini.
1907-02-05	Suez Canal
1907-02-05	New Khedivial Hotel.
1907-02-05	Recital At Shepherds
1907-02-05	Motorcar Plunges Into the Sea
1907-02-06	The Pilgrimage
1907-02-06	Cattle Plague
1907-02-06	Government Schools
1907-02-06	Pan-Islamic in Cairo
1907-02-06	Esneh Barrage
1907-02-06	The Brindis Mall.
1907-02-06	Egyptian Directory
1907-02-06	Austrian Lloyd.
1907-02-06	Bubonic Plague
1907-02-06	Suez Canal Company
1907-04-08	Arrival of Spanish-Yacht.
1907-04-08	United Egyptian Lands Ltd..
1907-04-08	H M B. Minerva.
1907-04-08	Eldorado Thoatro.
1907-04-08	Business Announcement.
1907-04-08	Municipal Commission
1907-04-08	Japanese Men-of-War.
1907-04-08	The Desert and the Sown.
1907-04-08	Italy and Greece.
1907-04-08	Public Health Department.
1907-04-08	Sudan Inscription
1907-04-08	Coal Import
1907-04-08	Tewfik Palace Hotel
1907-04-08	British Recreation Club
1907-04-08	A Forthcoming Consert
1907-04-08	Pappa's Grocery Storos
1907-04-23	San Stefano Re-opening
1907-04-23	Public Health Department.
1907-04-23	Khedivial Steamers Administration.
1907-04-23	Female Education In the Provinces.
1907-04-23	Cairo Scientifc Society.
1907-04-23	Cotton In the Fayuum.
1907-04-23	A. L M. D. S.
1907-04-23	Coal Imports.
1907-04-23	Alexandria Horse Show.
1907-04-23	Light for Medinet el Fayoum.
1907-04-23	For the Summer Season
1907-04-23	Continental Hotel.
1907-04-23	Port-Sudan’s Water Supply.
1907-04-23	Freemasonry In Egypt
1907-04-23	Port Sudan Progress
1907-04-24	New Tramway Lines.
1907-04-24	New Hospitals.
1907-04-24	Brindial Mall.
1907-04-24	Red Sea Light Keepers.
1907-04-24	European Police Constables.
1907-04-24	The Mensheh Demonstration.
1907-04-24	Bedouins Rights.
1907-04-24	French Chauffeur Sentenced.
1907-04-24	The Zervudaohl Asphalt.
1907-04-24	Motors in Bahr el Chazal.
1907-04-24	P.W.D. Corruption Case.
1907-04-24	German Firm and P.W. D
1907-04-24	New Creek Club.
1907-04-24	Free Meals for Creek Children
1907-04-24	The Anti-Russian Demonstrations
1907-04-24	Mme. Meyer e Concert
1907-05-13	Alexandria and Cairo Bourses.
1907-05-13	The Eldorado Theatre.
1907-05-13	The Census.
1907-05-13	Drowning Fatality at Boulao.
1907-05-13	Pearl Pin Found.
1907-05-13	Plague Bulletin.
1907-05-13	San Stefano Casino.
1907-05-13	Double Execution
1907-05-13	Raid on Tramps.
1907-05-13	Alexandria Archaeological Society.
1907-05-13	Union Artistique Francaise.
1907-05-20	Books Received.
1907-05-20	Grants to Princes.
1907-05-20	The Press
1907-05-20	New-York Co-Operative Stories
1907-05-20	The Plague
1907-05-20	Grand Continental Hotel
1907-05-20	Kordofan Trading Company
1907-05-20	The Windsor Motel
1907-05-20	Union Artistique Francaise
1907-05-21	A Notable Success
1907-05-21	Lecture on Egypt
1907-05-21	Alexandria-Beyrout
1907-05-21	Cairo Scientific Society
1907-05-21	New Medical Licsences
1907-05-21	Accident at a Mosque
1907-05-21	Ras El Bar
1907-05-21	The Census
1907-05-21	A Cairo Scandal
1907-05-21	The Cairo Theatres
1907-05-21	A Reminiscence from Egypt
1907-05-21	Education in the Sudan
1907-05-21	The British Club
1907-05-23	The Moore Case.
1907-05-23	The Cadis School.
1907-05-23	Marsa Matrouh Markaz.
1907-05-23	French National Fate.
1907-05-23	Ivory Arrivals.
1907-05-23	A Cairo Crime.
1907-05-23	Cattle Plague
1907-05-23	Strike in Cairo.
1907-05-23	Plague.
1907-05-23	Births and Deaths.
1907-05-23	Port and Lighthouses Administration.
1907-05-23	Khanka Asylum
